x_parameter,x_value,y_parameter,y_value,lcoe_gbp_per_mwh
launch_cost_gbp_per_kg,3565.084745762712,space_hardware_cost_gbp_per_w_space,2.566949152542373,2072.476696457109
launch_cost_gbp_per_kg,3649.491525423729,space_hardware_cost_gbp_per_w_space,2.566949152542373,2112.122377681011
launch_cost_gbp_per_kg,3733.898305084746,space_hardware_cost_gbp_per_w_space,2.566949152542373,2151.7680589049137
launch_cost_gbp_per_kg,3818.305084745763,space_hardware_cost_gbp_per_w_space,2.566949152542373,2191.4137401288162
launch_cost_gbp_per_kg,3902.71186440678,space_hardware_cost_gbp_per_w_space,2.566949152542373,2231.059421352718
launch_cost_gbp_per_kg,3987.118644067797,space_hardware_cost_gbp_per_w_space,2.566949152542373,2270.70510257662
launch_cost_gbp_per_kg,4071.5254237288136,space_hardware_cost_gbp_per_w_space,2.566949152542373,2310.350783800522
launch_cost_gbp_per_kg,4155.932203389831,space_hardware_cost_gbp_per_w_space,2.566949152542373,2349.996465024424
launch_cost_gbp_per_kg,4240.338983050848,space_hardware_cost_gbp_per_w_space,2.566949152542373,2389.6421462483263
launch_cost_gbp_per_kg,4324.745762711865,space_hardware_cost_gbp_per_w_space,2.566949152542373,2429.2878274722284
launch_cost_gbp_per_kg,4409.152542372882,space_hardware_cost_gbp_per_w_space,2.566949152542373,2468.933508696131
launch_cost_gbp_per_kg,4493.559322033899,space_hardware_cost_gbp_per_w_space,2.566949152542373,2508.5791899200326
launch_cost_gbp_per_kg,4577.966101694916,space_hardware_cost_gbp_per_w_space,2.566949152542373,2548.2248711439343
launch_cost_gbp_per_kg,4662.372881355933,space_hardware_cost_gbp_per_w_space,2.566949152542373,2587.8705523678364
launch_cost_gbp_per_kg,4746.77966101695,space_hardware_cost_gbp_per_w_space,2.566949152542373,2627.516233591739
launch_cost_gbp_per_kg,4831.186440677967,space_hardware_cost_gbp_per_w_space,2.566949152542373,2667.1619148156415
launch_cost_gbp_per_kg,4915.593220338983,space_hardware_cost_gbp_per_w_space,2.566949152542373,2706.807596039542
launch_cost_gbp_per_kg,5000.0,space_hardware_cost_gbp_per_w_space,2.566949152542373,2746.4532772634443
launch_cost_gbp_per_kg,20.0,space_hardware_cost_gbp_per_w_space,2.6508474576271186,415.2394554170098
launch_cost_gbp_per_kg,104.40677966101696,space_hardware_cost_gbp_per_w_space,2.6508474576271186,454.885136640912
launch_cost_gbp_per_kg,188.8135593220339,space_hardware_cost_gbp_per_w_space,2.6508474576271186,494.530817864814
launch_cost_gbp_per_kg,273.22033898305085,space_hardware_cost_gbp_per_w_space,2.6508474576271186,534.1764990887161
launch_cost_gbp_per_kg,357.6271186440678,space_hardware_cost_gbp_per_w_space,2.6508474576271186,573.8221803126181
launch_cost_gbp_per_kg,442.0338983050848,space_hardware_cost_gbp_per_w_space,2.6508474576271186,613.4678615365202
launch_cost_gbp_per_kg,526.4406779661017,space_hardware_cost_gbp_per_w_space,2.6508474576271186,653.1135427604223
launch_cost_gbp_per_kg,610.8474576271187,space_hardware_cost_gbp_per_w_space,2.6508474576271186,692.7592239843242
launch_cost_gbp_per_kg,695.2542372881356,space_hardware_cost_gbp_per_w_space,2.6508474576271186,732.4049052082265
launch_cost_gbp_per_kg,779.6610169491526,space_hardware_cost_gbp_per_w_space,2.6508474576271186,772.0505864321285
launch_cost_gbp_per_kg,864.0677966101696,space_hardware_cost_gbp_per_w_space,2.6508474576271186,811.6962676560306
launch_cost_gbp_per_kg,948.4745762711865,space_hardware_cost_gbp_per_w_space,2.6508474576271186,851.3419488799327
launch_cost_gbp_per_kg,1032.8813559322034,space_hardware_cost_gbp_per_w_space,2.6508474576271186,890.9876301038347
launch_cost_gbp_per_kg,1117.2881355932204,space_hardware_cost_gbp_per_w_space,2.6508474576271186,930.6333113277369
launch_cost_gbp_per_kg,1201.6949152542375,space_hardware_cost_gbp_per_w_space,2.6508474576271186,970.2789925516389
launch_cost_gbp_per_kg,1286.1016949152543,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1009.9246737755409
launch_cost_gbp_per_kg,1370.5084745762713,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1049.570354999443
launch_cost_gbp_per_kg,1454.9152542372883,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1089.2160362233453
launch_cost_gbp_per_kg,1539.322033898305,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1128.8617174472472
launch_cost_gbp_per_kg,1623.7288135593221,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1168.5073986711495
launch_cost_gbp_per_kg,1708.1355932203392,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1208.1530798950514
launch_cost_gbp_per_kg,1792.542372881356,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1247.7987611189535
launch_cost_gbp_per_kg,1876.949152542373,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1287.4444423428554
launch_cost_gbp_per_kg,1961.35593220339,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1327.090123566758
launch_cost_gbp_per_kg,2045.7627118644068,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1366.7358047906594
launch_cost_gbp_per_kg,2130.169491525424,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1406.3814860145617
launch_cost_gbp_per_kg,2214.576271186441,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1446.0271672384638
launch_cost_gbp_per_kg,2298.983050847458,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1485.6728484623661
launch_cost_gbp_per_kg,2383.389830508475,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1525.3185296862678
launch_cost_gbp_per_kg,2467.7966101694915,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1564.96421091017
launch_cost_gbp_per_kg,2552.2033898305085,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1604.6098921340722
launch_cost_gbp_per_kg,2636.6101694915255,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1644.2555733579743
launch_cost_gbp_per_kg,2721.0169491525426,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1683.9012545818764
launch_cost_gbp_per_kg,2805.4237288135596,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1723.5469358057783
launch_cost_gbp_per_kg,2889.8305084745766,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1763.1926170296806
launch_cost_gbp_per_kg,2974.2372881355936,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1802.8382982535827
launch_cost_gbp_per_kg,3058.64406779661,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1842.4839794774844
launch_cost_gbp_per_kg,3143.0508474576272,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1882.1296607013867
launch_cost_gbp_per_kg,3227.4576271186443,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1921.7753419252888
launch_cost_gbp_per_kg,3311.8644067796613,space_hardware_cost_gbp_per_w_space,2.6508474576271186,1961.4210231491911
launch_cost_gbp_per_kg,3396.2711864406783,space_hardware_cost_gbp_per_w_space,2.6508474576271186,2001.066704373093
launch_cost_gbp_per_kg,3480.6779661016953,space_hardware_cost_gbp_per_w_space,2.6508474576271186,2040.712385596995
launch_cost_gbp_per_kg,3565.084745762712,space_hardware_cost_gbp_per_w_space,2.6508474576271186,2080.3580668208974
launch_cost_gbp_per_kg,3649.491525423729,space_hardware_cost_gbp_per_w_space,2.6508474576271186,2120.003748044799
launch_cost_gbp_per_kg,3733.898305084746,space_hardware_cost_gbp_per_w_space,2.6508474576271186,2159.649429268701
launch_cost_gbp_per_kg,3818.305084745763,space_hardware_cost_gbp_per_w_space,2.6508474576271186,2199.2951104926033
launch_cost_gbp_per_kg,3902.71186440678,space_hardware_cost_gbp_per_w_space,2.6508474576271186,2238.9407917165054
launch_cost_gbp_per_kg,3987.118644067797,space_hardware_cost_gbp_per_w_space,2.6508474576271186,2278.586472940407
launch_cost_gbp_per_kg,4071.5254237288136,space_hardware_cost_gbp_per_w_space,2.6508474576271186,2318.2321541643096
launch_cost_gbp_per_kg,4155.932203389831,space_hardware_cost_gbp_per_w_space,2.6508474576271186,2357.877835388211
launch_cost_gbp_per_kg,4240.338983050848,space_hardware_cost_gbp_per_w_space,2.6508474576271186,2397.5235166121133
launch_cost_gbp_per_kg,4324.745762711865,space_hardware_cost_gbp_per_w_space,2.6508474576271186,2437.1691978360154
launch_cost_gbp_per_kg,4409.152542372882,space_hardware_cost_gbp_per_w_space,2.6508474576271186,2476.814879059918
launch_cost_gbp_per_kg,4493.559322033899,space_hardware_cost_gbp_per_w_space,2.6508474576271186,2516.4605602838205
launch_cost_gbp_per_kg,4577.966101694916,space_hardware_cost_gbp_per_w_space,2.6508474576271186,2556.1062415077217
launch_cost_gbp_per_kg,4662.372881355933,space_hardware_cost_gbp_per_w_space,2.6508474576271186,2595.751922731624
launch_cost_gbp_per_kg,4746.77966101695,space_hardware_cost_gbp_per_w_space,2.6508474576271186,2635.3976039555264
launch_cost_gbp_per_kg,4831.186440677967,space_hardware_cost_gbp_per_w_space,2.6508474576271186,2675.043285179428
launch_cost_gbp_per_kg,4915.593220338983,space_hardware_cost_gbp_per_w_space,2.6508474576271186,2714.6889664033297
launch_cost_gbp_per_kg,5000.0,space_hardware_cost_gbp_per_w_space,2.6508474576271186,2754.3346476272322
launch_cost_gbp_per_kg,20.0,space_hardware_cost_gbp_per_w_space,2.7347457627118645,423.12082578079765
launch_cost_gbp_per_kg,104.40677966101696,space_hardware_cost_gbp_per_w_space,2.7347457627118645,462.7665070046998
launch_cost_gbp_per_kg,188.8135593220339,space_hardware_cost_gbp_per_w_space,2.7347457627118645,502.4121882286019
launch_cost_gbp_per_kg,273.22033898305085,space_hardware_cost_gbp_per_w_space,2.7347457627118645,542.0578694525038
launch_cost_gbp_per_kg,357.6271186440678,space_hardware_cost_gbp_per_w_space,2.7347457627118645,581.7035506764059
launch_cost_gbp_per_kg,442.0338983050848,space_hardware_cost_gbp_per_w_space,2.7347457627118645,621.349231900308
launch_cost_gbp_per_kg,526.4406779661017,space_hardware_cost_gbp_per_w_space,2.7347457627118645,660.9949131242101
launch_cost_gbp_per_kg,610.8474576271187,space_hardware_cost_gbp_per_w_space,2.7347457627118645,700.6405943481121
launch_cost_gbp_per_kg,695.2542372881356,space_hardware_cost_gbp_per_w_space,2.7347457627118645,740.2862755720142
launch_cost_gbp_per_kg,779.6610169491526,space_hardware_cost_gbp_per_w_space,2.7347457627118645,779.9319567959162
launch_cost_gbp_per_kg,864.0677966101696,space_hardware_cost_gbp_per_w_space,2.7347457627118645,819.5776380198184
launch_cost_gbp_per_kg,948.4745762711865,space_hardware_cost_gbp_per_w_space,2.7347457627118645,859.2233192437207
launch_cost_gbp_per_kg,1032.8813559322034,space_hardware_cost_gbp_per_w_space,2.7347457627118645,898.8690004676226
launch_cost_gbp_per_kg,1117.2881355932204,space_hardware_cost_gbp_per_w_space,2.7347457627118645,938.5146816915246
launch_cost_gbp_per_kg,1201.6949152542375,space_hardware_cost_gbp_per_w_space,2.7347457627118645,978.1603629154267
launch_cost_gbp_per_kg,1286.1016949152543,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1017.806044139329
launch_cost_gbp_per_kg,1370.5084745762713,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1057.4517253632307
launch_cost_gbp_per_kg,1454.9152542372883,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1097.0974065871328
launch_cost_gbp_per_kg,1539.322033898305,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1136.743087811035
launch_cost_gbp_per_kg,1623.7288135593221,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1176.388769034937
launch_cost_gbp_per_kg,1708.1355932203392,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1216.0344502588393
launch_cost_gbp_per_kg,1792.542372881356,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1255.680131482741
launch_cost_gbp_per_kg,1876.949152542373,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1295.3258127066435
launch_cost_gbp_per_kg,1961.35593220339,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1334.9714939305454
launch_cost_gbp_per_kg,2045.7627118644068,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1374.6171751544475
launch_cost_gbp_per_kg,2130.169491525424,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1414.2628563783494
launch_cost_gbp_per_kg,2214.576271186441,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1453.908537602252
launch_cost_gbp_per_kg,2298.983050847458,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1493.5542188261536
launch_cost_gbp_per_kg,2383.389830508475,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1533.1999000500557
launch_cost_gbp_per_kg,2467.7966101694915,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1572.8455812739578
launch_cost_gbp_per_kg,2552.2033898305085,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1612.4912624978597
launch_cost_gbp_per_kg,2636.6101694915255,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1652.136943721762
launch_cost_gbp_per_kg,2721.0169491525426,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1691.7826249456643
launch_cost_gbp_per_kg,2805.4237288135596,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1731.4283061695662
launch_cost_gbp_per_kg,2889.8305084745766,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1771.0739873934683
launch_cost_gbp_per_kg,2974.2372881355936,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1810.7196686173706
launch_cost_gbp_per_kg,3058.64406779661,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1850.3653498412723
launch_cost_gbp_per_kg,3143.0508474576272,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1890.0110310651744
launch_cost_gbp_per_kg,3227.4576271186443,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1929.6567122890767
launch_cost_gbp_per_kg,3311.8644067796613,space_hardware_cost_gbp_per_w_space,2.7347457627118645,1969.3023935129793
launch_cost_gbp_per_kg,3396.2711864406783,space_hardware_cost_gbp_per_w_space,2.7347457627118645,2008.9480747368807
launch_cost_gbp_per_kg,3480.6779661016953,space_hardware_cost_gbp_per_w_space,2.7347457627118645,2048.5937559607833
launch_cost_gbp_per_kg,3565.084745762712,space_hardware_cost_gbp_per_w_space,2.7347457627118645,2088.239437184685
launch_cost_gbp_per_kg,3649.491525423729,space_hardware_cost_gbp_per_w_space,2.7347457627118645,2127.8851184085875
launch_cost_gbp_per_kg,3733.898305084746,space_hardware_cost_gbp_per_w_space,2.7347457627118645,2167.530799632489
launch_cost_gbp_per_kg,3818.305084745763,space_hardware_cost_gbp_per_w_space,2.7347457627118645,2207.176480856391
launch_cost_gbp_per_kg,3902.71186440678,space_hardware_cost_gbp_per_w_space,2.7347457627118645,2246.8221620802933
launch_cost_gbp_per_kg,3987.118644067797,space_hardware_cost_gbp_per_w_space,2.7347457627118645,2286.4678433041954
launch_cost_gbp_per_kg,4071.5254237288136,space_hardware_cost_gbp_per_w_space,2.7347457627118645,2326.1135245280975
launch_cost_gbp_per_kg,4155.932203389831,space_hardware_cost_gbp_per_w_space,2.7347457627118645,2365.759205751999
launch_cost_gbp_per_kg,4240.338983050848,space_hardware_cost_gbp_per_w_space,2.7347457627118645,2405.4048869759013
launch_cost_gbp_per_kg,4324.745762711865,space_hardware_cost_gbp_per_w_space,2.7347457627118645,2445.050568199804
launch_cost_gbp_per_kg,4409.152542372882,space_hardware_cost_gbp_per_w_space,2.7347457627118645,2484.696249423706
launch_cost_gbp_per_kg,4493.559322033899,space_hardware_cost_gbp_per_w_space,2.7347457627118645,2524.341930647608
launch_cost_gbp_per_kg,4577.966101694916,space_hardware_cost_gbp_per_w_space,2.7347457627118645,2563.9876118715097
launch_cost_gbp_per_kg,4662.372881355933,space_hardware_cost_gbp_per_w_space,2.7347457627118645,2603.633293095412
launch_cost_gbp_per_kg,4746.77966101695,space_hardware_cost_gbp_per_w_space,2.7347457627118645,2643.2789743193143
launch_cost_gbp_per_kg,4831.186440677967,space_hardware_cost_gbp_per_w_space,2.7347457627118645,2682.9246555432164
launch_cost_gbp_per_kg,4915.593220338983,space_hardware_cost_gbp_per_w_space,2.7347457627118645,2722.5703367671176
launch_cost_gbp_per_kg,5000.0,space_hardware_cost_gbp_per_w_space,2.7347457627118645,2762.21601799102
launch_cost_gbp_per_kg,20.0,space_hardware_cost_gbp_per_w_space,2.8186440677966105,431.0021961445854
launch_cost_gbp_per_kg,104.40677966101696,space_hardware_cost_gbp_per_w_space,2.8186440677966105,470.64787736848757
launch_cost_gbp_per_kg,188.8135593220339,space_hardware_cost_gbp_per_w_space,2.8186440677966105,510.29355859238973
launch_cost_gbp_per_kg,273.22033898305085,space_hardware_cost_gbp_per_w_space,2.8186440677966105,549.9392398162918
launch_cost_gbp_per_kg,357.6271186440678,space_hardware_cost_gbp_per_w_space,2.8186440677966105,589.5849210401939
launch_cost_gbp_per_kg,442.0338983050848,space_hardware_cost_gbp_per_w_space,2.8186440677966105,629.2306022640959
launch_cost_gbp_per_kg,526.4406779661017,space_hardware_cost_gbp_per_w_space,2.8186440677966105,668.8762834879979
launch_cost_gbp_per_kg,610.8474576271187,space_hardware_cost_gbp_per_w_space,2.8186440677966105,708.5219647119
launch_cost_gbp_per_kg,695.2542372881356,space_hardware_cost_gbp_per_w_space,2.8186440677966105,748.167645935802
launch_cost_gbp_per_kg,779.6610169491526,space_hardware_cost_gbp_per_w_space,2.8186440677966105,787.8133271597042
launch_cost_gbp_per_kg,864.0677966101696,space_hardware_cost_gbp_per_w_space,2.8186440677966105,827.4590083836063
launch_cost_gbp_per_kg,948.4745762711865,space_hardware_cost_gbp_per_w_space,2.8186440677966105,867.1046896075084
launch_cost_gbp_per_kg,1032.8813559322034,space_hardware_cost_gbp_per_w_space,2.8186440677966105,906.7503708314104
launch_cost_gbp_per_kg,1117.2881355932204,space_hardware_cost_gbp_per_w_space,2.8186440677966105,946.3960520553126
launch_cost_gbp_per_kg,1201.6949152542375,space_hardware_cost_gbp_per_w_space,2.8186440677966105,986.0417332792147
launch_cost_gbp_per_kg,1286.1016949152543,space_hardware_cost_gbp_per_w_space,2.8186440677966105,1025.6874145031165
launch_cost_gbp_per_kg,1370.5084745762713,space_hardware_cost_gbp_per_w_space,2.8186440677966105,1065.3330957270186
launch_cost_gbp_per_kg,1454.9152542372883,space_hardware_cost_gbp_per_w_space,2.8186440677966105,1104.9787769509207
launch_cost_gbp_per_kg,1539.322033898305,space_hardware_cost_gbp_per_w_space,2.8186440677966105,1144.624458174823
launch_cost_gbp_per_kg,1623.7288135593221,space_hardware_cost_gbp_per_w_space,2.8186440677966105,1184.2701393987252
launch_cost_gbp_per_kg,1708.1355932203392,space_hardware_cost_gbp_per_w_space,2.8186440677966105,1223.9158206226268
launch_cost_gbp_per_kg,1792.542372881356,space_hardware_cost_gbp_per_w_space,2.8186440677966105,1263.5615018465294
